Date,Day,PDH,PDH_Time,PDM,PDM_Time,PDL,PDL_Time,HighOfDay%,High_Of_Day_Time,LowOfDay%,Low_Of_Day_Time,Day_Range,P12_Hour_High_Hit_TF,P_12_Hour_High_Hit_Time,P12_Hour_Mid_Hit_TF,P_12_Hour_Mid_Hit_Time,P12_Hour_Low_Hit_TF,P_12_Hour_Low_Hit_Time,AsiaDirection,AsiaSession,AsiaModelStatus,LondonDirection,LondonSession,LondonModelStatus,NY1Direction,NY1Session,NY1ModelStatus
2016-12-09 00:00:00,Monday,False,,True,12:50:00,True,09:30:00,2.31,15:40:00,-0.77,06:30:00,143.5,09:30:00,True,08:00:00,True,06:20:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
13/09/2016,Tuesday,False,,True,13:00:00,False,,2.31,18:00:00,-1.31,13:00:00,65.5,,False,09:35:00,True,09:50:00,True,Short,1.0,Complete,Short,1.0,Broken,Short,0.0,Complete
14/09/2016,Wednesday,True,10:20:00,True,18:30:00,False,,0.83,12:20:00,-0.17,20:05:00,47.5,09:35:00,True,06:05:00,True,,False,Short,0.0,Broken,Short,0.0,Broken,Long,0.0,Broken
15/09/2016,Thursday,True,10:10:00,True,05:45:00,True,21:50:00,2.0,15:05:00,-0.27,22:05:00,107.25,06:45:00,True,,False,,False,Long,0.0,Broken,Long,1.0,Complete,Long,0.0,Complete
16/09/2016,Friday,False,,False,,False,,0.21,09:15:00,-0.43,10:05:00,30.75,09:00:00,True,08:15:00,True,06:20:00,True,,,Broken,Short,1.0,Broken,Long,0.0,Broken
19/09/2016,Monday,True,19:30:00,True,12:15:00,True,13:30:00,0.56,03:45:00,-0.67,13:35:00,59.25,,False,09:00:00,True,12:10:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
20/09/2016,Tuesday,False,,True,06:10:00,False,,0.5,10:00:00,-0.14,19:55:00,30.5,06:05:00,True,10:35:00,True,,False,Short,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
21/09/2016,Wednesday,True,02:00:00,True,23:35:00,True,00:15:00,1.14,15:50:00,-0.24,00:15:00,66.0,14:10:00,True,11:10:00,True,,False,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
22/09/2016,Thursday,True,03:55:00,False,,False,,0.89,13:15:00,-0.13,02:00:00,49.5,06:00:00,True,,False,,False,Short,1.0,Broken,Long,1.0,Complete,Long,1.0,Complete
23/09/2016,Friday,False,,True,10:00:00,False,,0.05,03:05:00,-0.8,13:55:00,41.5,,False,,False,07:20:00,True,Short,0.0,Broken,Short,1.0,Complete,Long,0.0,Broken
26/09/2016,Monday,False,,False,,True,21:55:00,0.15,19:35:00,-0.92,13:40:00,52.0,,False,,False,09:35:00,True,Long,0.0,Complete,Short,1.0,Complete,Short,0.0,Complete
27/09/2016,Tuesday,True,12:25:00,True,22:00:00,True,20:05:00,1.05,14:35:00,-0.27,20:20:00,63.75,10:00:00,True,06:00:00,True,,False,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Complete
28/09/2016,Wednesday,True,03:00:00,False,,False,,0.32,04:10:00,-0.26,11:30:00,28.5,,False,06:30:00,True,11:00:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
29/09/2016,Thursday,True,20:40:00,True,08:00:00,True,11:10:00,0.2,21:50:00,-1.11,13:00:00,64.0,,False,,False,06:35:00,True,Long,1.0,Broken,Long,0.0,Complete,Long,0.0,Complete
30/09/2016,Friday,True,12:15:00,True,08:25:00,True,03:20:00,0.96,15:15:00,-0.57,03:20:00,73.75,06:55:00,True,,False,,False,Short,1.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2016-03-10 00:00:00,Monday,False,,True,09:55:00,False,,0.25,21:20:00,-0.5,12:30:00,36.75,,False,06:30:00,True,08:15:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,1.0,Broken
2016-04-10 00:00:00,Tuesday,True,04:20:00,True,11:15:00,True,13:25:00,0.44,09:45:00,-0.63,15:00:00,51.75,09:35:00,True,06:10:00,True,10:10:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
2016-05-10 00:00:00,Wednesday,True,12:05:00,True,07:40:00,False,,0.66,12:05:00,-0.15,20:10:00,39.25,07:40:00,True,06:00:00,True,,False,Short,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2016-06-10 00:00:00,Thursday,False,,True,05:30:00,True,11:05:00,0.14,03:00:00,-0.58,11:15:00,35.5,,False,11:45:00,True,06:00:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,1.0,Broken
2016-07-10 00:00:00,Friday,True,08:30:00,True,19:15:00,True,11:40:00,0.28,08:30:00,-0.73,11:45:00,49.0,08:30:00,True,07:20:00,True,09:45:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2016-10-10 00:00:00,Monday,True,08:45:00,False,,False,,0.69,10:55:00,-0.12,04:20:00,39.25,06:00:00,True,,False,,False,Short,0.0,Broken,Short,0.0,Complete,Long,1.0,Complete
2016-11-10 00:00:00,Tuesday,False,,True,23:35:00,True,09:50:00,0.11,20:55:00,-1.92,14:20:00,99.25,,False,06:30:00,True,09:30:00,True,Long,0.0,Broken,Short,0.0,Broken,Short,1.0,Complete
2016-12-10 00:00:00,Wednesday,False,,False,,False,,0.41,21:05:00,-0.46,09:40:00,41.75,,False,14:00:00,True,08:25:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
13/10/2016,Thursday,False,,False,,True,21:50:00,0.17,20:00:00,-1.05,10:00:00,58.5,,False,12:35:00,True,09:40:00,True,Long,0.0,Broken,Short,1.0,Broken,Short,1.0,Broken
14/10/2016,Friday,True,05:45:00,False,,False,,0.94,09:45:00,-0.2,20:50:00,54.75,06:10:00,True,16:00:00,True,,False,Short,0.0,Broken,Long,1.0,Complete,Long,1.0,Broken
17/10/2016,Monday,False,,False,,True,18:40:00,0.15,10:25:00,-0.47,21:30:00,29.5,10:25:00,True,07:15:00,True,,False,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
18/10/2016,Tuesday,True,20:15:00,False,,False,,1.13,12:30:00,-0.05,18:20:00,57.0,07:35:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Broken,Long,0.0,Broken
19/10/2016,Wednesday,False,,True,20:10:00,False,,0.34,10:50:00,-0.26,03:50:00,29.25,09:50:00,True,06:25:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Broken
20/10/2016,Thursday,True,23:05:00,True,08:35:00,True,09:35:00,0.35,16:10:00,-0.61,10:35:00,46.25,16:05:00,True,07:45:00,True,08:35:00,True,Long,1.0,Broken,,,Broken,Short,1.0,Broken
21/10/2016,Friday,True,18:45:00,True,09:30:00,False,,0.1,19:10:00,-0.61,09:35:00,34.25,,False,06:10:00,True,09:00:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,1.0,Broken
24/10/2016,Monday,True,19:45:00,False,,False,,1.24,15:55:00,-0.09,21:55:00,64.75,08:40:00,True,,False,,False,Short,0.0,Complete,Long,1.0,Complete,Long,1.0,Complete
25/10/2016,Tuesday,True,20:05:00,False,,False,,0.27,05:00:00,-0.52,15:15:00,39.0,,False,06:50:00,True,09:30:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
26/10/2016,Wednesday,False,,False,,True,11:10:00,0.16,11:10:00,-0.71,14:05:00,42.25,11:00:00,True,08:00:00,True,09:35:00,True,Long,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
27/10/2016,Thursday,False,,True,04:00:00,True,13:05:00,0.58,08:55:00,-0.98,16:10:00,76.0,07:10:00,True,06:25:00,True,10:35:00,True,Long,0.0,Broken,Long,0.0,Broken,Long,0.0,Complete
28/10/2016,Friday,False,,True,10:45:00,True,03:00:00,0.52,10:50:00,-0.66,14:05:00,56.75,08:30:00,True,06:15:00,True,14:05:00,True,Short,0.0,Broken,Short,0.0,Broken,Long,0.0,Broken
31/10/2016,Monday,False,,True,23:00:00,False,,0.72,02:10:00,-0.66,18:00:00,41.75,,False,09:35:00,True,,False,Long,1.0,Broken,Short,1.0,Complete,Long,0.0,Complete
2016-01-11 00:00:00,Tuesday,False,,True,21:45:00,True,10:05:00,0.3,23:30:00,-1.75,14:15:00,98.25,,False,07:10:00,True,09:35:00,True,Short,0.0,Broken,Short,1.0,Complete,Long,0.0,Complete
2016-02-11 00:00:00,Wednesday,False,,True,10:00:00,True,14:05:00,0.29,10:00:00,-0.97,16:05:00,60.25,07:05:00,True,06:05:00,True,13:00:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2016-03-11 00:00:00,Thursday,False,,False,,True,19:25:00,0.63,09:35:00,-0.63,15:40:00,59.0,07:05:00,True,12:05:00,True,12:40:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2016-04-11 00:00:00,Friday,False,,False,,True,04:25:00,0.52,13:15:00,-0.43,09:30:00,44.25,09:35:00,True,07:45:00,True,06:05:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2016-07-11 00:00:00,Monday,False,,False,,False,,1.47,16:00:00,-0.43,18:00:00,69.0,10:00:00,True,07:25:00,True,,False,,,Complete,Long,0.0,Broken,Long,1.0,Complete
2016-08-11 00:00:00,Tuesday,True,11:10:00,False,,False,,0.94,12:55:00,-0.52,09:55:00,69.75,11:10:00,True,06:00:00,True,09:50:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,0.0,Complete
2016-09-11 00:00:00,Wednesday,True,19:55:00,True,19:45:00,True,21:00:00,0.63,20:05:00,-5.17,23:40:00,279.0,,False,07:05:00,True,,False,Short,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2016-10-11 00:00:00,Thursday,True,00:05:00,True,10:35:00,False,,1.29,03:25:00,-2.87,10:35:00,200.5,,False,07:35:00,True,10:00:00,True,Long,1.0,Broken,Short,1.0,Complete,Short,1.0,Complete
2016-11-11 00:00:00,Friday,False,,False,,False,,0.34,16:00:00,-1.27,05:40:00,76.25,10:10:00,True,08:00:00,True,,False,Short,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
14/11/2016,Monday,True,05:55:00,True,09:50:00,True,11:00:00,0.66,20:20:00,-1.69,11:05:00,111.75,,False,,False,06:10:00,True,Long,1.0,Broken,Long,0.0,Complete,Long,0.0,Complete
15/11/2016,Tuesday,False,,True,08:35:00,False,,1.84,15:00:00,-0.1,18:35:00,91.25,08:20:00,True,06:30:00,True,,False,Long,1.0,Complete,Long,0.0,Broken,Long,1.0,Complete
16/11/2016,Wednesday,True,19:20:00,False,,False,,0.62,11:35:00,-0.6,09:20:00,58.5,10:35:00,True,09:40:00,True,06:35:00,True,,,Broken,Short,1.0,Broken,Long,0.0,Complete
17/11/2016,Thursday,True,20:50:00,False,,False,,1.01,16:10:00,-0.07,09:30:00,51.75,11:10:00,True,07:55:00,True,09:30:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Complete
18/11/2016,Friday,True,18:50:00,True,10:50:00,False,,0.24,09:30:00,-0.53,10:50:00,37.5,07:30:00,True,06:00:00,True,10:20:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
21/11/2016,Monday,True,09:45:00,True,02:35:00,False,,1.01,15:50:00,-0.21,19:10:00,58.75,08:20:00,True,,False,,False,Long,1.0,Broken,Short,0.0,Broken,Long,1.0,Complete
22/11/2016,Tuesday,True,19:45:00,False,,False,,0.55,09:50:00,-0.21,18:00:00,27.75,09:45:00,True,10:45:00,True,,False,Long,1.0,Complete,Short,1.0,Broken,Short,0.0,Broken
23/11/2016,Wednesday,False,,True,05:35:00,True,09:10:00,0.11,21:55:00,-0.96,11:35:00,52.25,,False,,False,06:35:00,True,Long,1.0,Broken,Long,0.0,Complete,Short,1.0,Complete
28/11/2016,Monday,False,,True,03:05:00,False,,0.32,10:30:00,-0.44,03:30:00,37.0,09:50:00,True,06:10:00,True,,False,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
29/11/2016,Tuesday,True,11:25:00,True,21:00:00,False,,0.76,11:55:00,-0.28,09:50:00,50.25,10:30:00,True,08:10:00,True,09:45:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
30/11/2016,Wednesday,False,,True,22:05:00,True,10:20:00,0.27,03:45:00,-1.23,16:00:00,73.0,,False,06:00:00,True,09:30:00,True,Long,0.0,Broken,Long,0.0,Broken,Short,0.0,Complete
2016-01-12 00:00:00,Thursday,False,,False,,True,01:15:00,0.18,21:40:00,-2.0,15:25:00,104.75,,False,08:45:00,True,09:30:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2016-02-12 00:00:00,Friday,False,,False,,True,03:00:00,0.5,09:40:00,-0.6,04:15:00,51.75,09:30:00,True,08:05:00,True,,False,Short,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2016-05-12 00:00:00,Monday,True,03:10:00,True,02:10:00,True,18:30:00,1.63,10:50:00,-0.37,18:25:00,94.25,09:55:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Broken,Long,0.0,Complete
2016-06-12 00:00:00,Tuesday,True,10:05:00,False,,False,,0.33,10:05:00,-0.27,11:45:00,28.75,07:50:00,True,09:30:00,True,09:35:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2016-07-12 00:00:00,Wednesday,True,12:00:00,True,08:05:00,True,09:50:00,1.38,15:25:00,-0.53,09:55:00,91.25,12:00:00,True,06:00:00,True,08:00:00,True,Long,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2016-08-12 00:00:00,Thursday,True,09:35:00,False,,False,,0.51,12:45:00,-0.15,07:45:00,32.25,09:05:00,True,06:20:00,True,07:45:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,1.0,Broken
2016-09-12 00:00:00,Friday,True,06:25:00,True,03:15:00,False,,0.76,10:40:00,-0.17,03:15:00,45.25,06:15:00,True,,False,,False,Long,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2016-12-12 00:00:00,Monday,True,20:00:00,True,22:00:00,True,12:20:00,0.44,18:10:00,-0.89,12:20:00,65.0,,False,,False,10:25:00,True,Short,1.0,Complete,Short,1.0,Broken,Short,0.0,Complete
13/12/2016,Tuesday,True,09:40:00,True,03:30:00,False,,1.97,13:30:00,-0.12,18:30:00,102.0,06:15:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Complete,Long,1.0,Complete
14/12/2016,Wednesday,False,,True,14:15:00,False,,0.41,14:00:00,-0.55,14:15:00,47.0,09:30:00,True,06:15:00,True,14:10:00,True,Short,0.0,Broken,Long,1.0,Broken,Short,0.0,Broken
15/12/2016,Thursday,True,11:10:00,True,19:00:00,False,,0.63,11:15:00,-0.25,08:00:00,43.5,06:10:00,True,06:50:00,True,08:00:00,True,,,Broken,Short,0.0,Broken,Long,1.0,Broken
16/12/2016,Friday,False,,True,18:30:00,True,11:20:00,0.24,09:35:00,-0.72,15:40:00,47.5,06:55:00,True,09:40:00,True,10:30:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
19/12/2016,Monday,True,10:40:00,True,09:45:00,False,,1.03,11:00:00,-0.07,09:35:00,53.75,09:40:00,True,09:30:00,True,09:35:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
20/12/2016,Tuesday,False,,True,21:20:00,False,,0.48,09:50:00,-0.07,18:00:00,24.75,07:10:00,True,06:15:00,True,,False,,,Broken,Long,1.0,Complete,Long,1.0,Broken
21/12/2016,Wednesday,False,,True,07:00:00,False,,0.08,03:10:00,-0.34,10:50:00,20.75,,False,06:00:00,True,06:20:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
22/12/2016,Thursday,False,,True,08:05:00,True,00:05:00,0.1,08:25:00,-0.63,11:50:00,36.0,08:05:00,True,07:20:00,True,09:35:00,True,Short,0.0,Broken,Long,0.0,Broken,Short,1.0,Complete
23/12/2016,Friday,False,,True,20:30:00,False,,0.2,16:10:00,-0.22,11:20:00,21.0,09:50:00,True,06:10:00,True,07:20:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
27/12/2016,Tuesday,True,18:30:00,False,,False,,1.06,09:55:00,-0.22,18:00:00,54.5,06:15:00,True,06:00:00,True,,False,,,Broken,Short,0.0,Complete,Long,1.0,Complete
28/12/2016,Wednesday,False,,True,20:15:00,True,10:10:00,0.36,08:30:00,-0.83,15:40:00,59.0,08:20:00,True,09:35:00,True,09:50:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
29/12/2016,Thursday,False,,False,,True,20:20:00,0.2,09:35:00,-0.46,12:10:00,32.25,09:30:00,True,09:25:00,True,10:50:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
30/12/2016,Friday,True,23:50:00,True,19:35:00,True,09:55:00,0.4,00:30:00,-1.43,14:55:00,90.0,,False,06:00:00,True,09:30:00,True,Short,0.0,Broken,Short,1.0,Broken,Short,1.0,Complete
2017-03-01 00:00:00,Tuesday,False,,True,00:30:00,False,,1.04,10:05:00,-1.43,18:00:00,50.75,07:00:00,True,09:30:00,True,,False,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
2017-04-01 00:00:00,Wednesday,True,09:30:00,False,,False,,0.73,14:35:00,-0.07,18:40:00,39.5,08:15:00,True,06:05:00,True,,False,Long,1.0,Complete,Short,1.0,Broken,Short,0.0,Complete
2017-05-01 00:00:00,Thursday,True,09:35:00,True,02:35:00,False,,0.6,15:30:00,-0.29,07:55:00,43.75,09:30:00,True,06:10:00,True,07:55:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,1.0,Complete
2017-06-01 00:00:00,Friday,True,20:20:00,False,,False,,1.11,14:15:00,-0.2,09:35:00,65.0,06:50:00,True,07:45:00,True,09:30:00,True,Short,0.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2017-09-01 00:00:00,Monday,True,09:40:00,False,,False,,0.5,15:30:00,-0.2,18:00:00,27.0,09:40:00,True,09:30:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2017-10-01 00:00:00,Tuesday,True,11:00:00,True,18:45:00,False,,0.5,12:15:00,-0.29,23:20:00,39.75,09:30:00,True,09:40:00,True,,False,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2017-11-01 00:00:00,Wednesday,True,16:00:00,True,20:25:00,False,,0.29,16:00:00,-0.5,11:35:00,40.0,10:25:00,True,07:40:00,True,11:25:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2017-12-01 00:00:00,Thursday,False,,True,09:25:00,True,10:05:00,0.31,18:00:00,-1.08,11:00:00,54.5,,False,06:30:00,True,09:25:00,True,Short,1.0,Complete,Short,0.0,Broken,Short,1.0,Broken
13/01/2017,Friday,True,05:45:00,False,,False,,0.56,11:55:00,-1.08,18:00:00,28.0,07:30:00,True,08:25:00,True,,False,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
17/01/2017,Tuesday,False,,True,19:20:00,True,05:50:00,0.04,23:35:00,-0.52,09:45:00,28.5,,False,07:15:00,True,06:10:00,True,Short,0.0,Complete,Short,1.0,Broken,Short,0.0,Broken
18/01/2017,Wednesday,True,00:20:00,True,19:35:00,False,,0.33,00:25:00,-0.13,11:55:00,23.25,,False,06:10:00,True,11:55:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
19/01/2017,Thursday,True,19:00:00,True,05:05:00,False,,0.43,09:55:00,-0.33,14:20:00,38.25,09:30:00,True,06:25:00,True,14:05:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
20/01/2017,Friday,True,09:30:00,True,12:05:00,False,,0.54,09:40:00,-0.21,12:30:00,38.25,06:05:00,True,10:50:00,True,12:05:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
23/01/2017,Monday,False,,True,09:35:00,True,18:55:00,0.21,09:40:00,-0.57,11:50:00,39.5,09:30:00,True,06:05:00,True,11:45:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
24/01/2017,Tuesday,True,05:05:00,False,,False,,0.79,15:00:00,-0.07,00:20:00,44.0,08:55:00,True,06:10:00,True,,False,Long,0.0,Broken,Short,0.0,Complete,Long,0.0,Complete
25/01/2017,Wednesday,True,18:45:00,False,,False,,0.95,15:50:00,0.0,18:05:00,48.75,06:25:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Complete,Long,1.0,Complete
26/01/2017,Thursday,True,18:30:00,False,,False,,0.39,01:15:00,-0.13,16:00:00,26.75,,False,06:15:00,True,16:00:00,True,Long,1.0,Broken,Short,1.0,Complete,Long,0.0,Broken
27/01/2017,Friday,False,,True,07:40:00,True,18:40:00,0.45,09:30:00,-0.1,18:30:00,28.25,07:35:00,True,10:10:00,True,,False,Long,1.0,Complete,Short,1.0,Broken,Long,0.0,Broken
30/01/2017,Monday,False,,True,03:05:00,True,09:30:00,0.16,03:10:00,-1.01,10:15:00,60.0,,False,,False,08:20:00,True,Short,0.0,Broken,Short,1.0,Complete,Short,1.0,Complete
31/01/2017,Tuesday,False,,False,,True,10:00:00,0.01,20:25:00,-0.79,12:05:00,41.0,,False,06:05:00,True,09:20:00,True,Long,0.0,Complete,Long,1.0,Broken,Long,0.0,Broken
2017-01-02 00:00:00,Wednesday,True,20:30:00,False,,False,,0.51,09:35:00,-0.18,20:45:00,35.25,07:10:00,True,10:35:00,True,,False,Short,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2017-02-02 00:00:00,Thursday,False,,True,18:30:00,True,00:40:00,0.19,11:00:00,-0.55,01:05:00,38.0,09:55:00,True,06:15:00,True,,False,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2017-03-02 00:00:00,Friday,True,10:25:00,True,03:10:00,False,,0.64,10:25:00,-0.19,22:00:00,42.5,08:30:00,True,,False,,False,Short,0.0,Complete,Long,1.0,Broken,Long,1.0,Complete
2017-06-02 00:00:00,Monday,True,11:25:00,True,08:30:00,False,,0.12,11:25:00,-0.33,08:30:00,23.25,11:25:00,True,06:30:00,True,08:00:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
2017-07-02 00:00:00,Tuesday,True,04:00:00,False,,False,,0.68,11:00:00,-0.05,19:45:00,37.75,06:00:00,True,,False,,False,Short,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2017-08-02 00:00:00,Wednesday,True,11:05:00,True,09:05:00,False,,0.43,15:40:00,-0.22,09:50:00,33.5,10:40:00,True,07:20:00,True,09:30:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
2017-09-02 00:00:00,Thursday,True,06:15:00,False,,False,,0.57,14:35:00,-0.07,20:25:00,33.0,06:10:00,True,,False,,False,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
2017-10-02 00:00:00,Friday,True,21:45:00,False,,False,,0.41,13:15:00,-0.07,18:00:00,22.75,12:30:00,True,08:10:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
13/02/2017,Monday,True,18:55:00,False,,False,,0.62,14:10:00,-0.07,18:00:00,34.75,09:05:00,True,07:00:00,True,,False,Long,1.0,Broken,Short,1.0,Complete,Long,1.0,Complete
14/02/2017,Tuesday,True,12:30:00,True,10:35:00,False,,0.36,16:10:00,-0.37,10:35:00,38.25,12:30:00,True,08:05:00,True,09:30:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Broken
15/02/2017,Wednesday,True,21:10:00,False,,False,,0.69,16:10:00,-0.18,08:55:00,45.5,11:15:00,True,10:30:00,True,08:30:00,True,Short,0.0,Broken,Short,1.0,Broken,Short,0.0,Complete
16/02/2017,Thursday,True,22:00:00,False,,False,,0.08,09:40:00,-0.46,11:10:00,28.5,09:40:00,True,06:00:00,True,07:50:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
17/02/2017,Friday,True,14:55:00,True,21:20:00,True,05:05:00,0.5,16:10:00,-0.25,06:10:00,39.75,09:40:00,True,06:40:00,True,06:05:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,1.0,Complete
21/02/2017,Tuesday,False,,False,,False,,0.27,15:50:00,-0.15,03:15:00,22.0,09:45:00,True,08:00:00,True,,False,Short,0.0,Broken,Long,1.0,Broken,Short,0.0,Broken
22/02/2017,Wednesday,True,03:15:00,True,05:25:00,False,,0.19,14:00:00,-0.17,09:40:00,19.25,13:30:00,True,09:30:00,True,06:55:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
23/02/2017,Thursday,True,04:50:00,True,09:40:00,True,10:10:00,0.16,09:25:00,-0.78,11:15:00,50.5,07:40:00,True,06:05:00,True,09:40:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
24/02/2017,Friday,False,,True,15:40:00,True,05:45:00,0.28,16:10:00,-0.57,08:50:00,45.0,15:20:00,True,09:55:00,True,06:05:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,0.0,Complete
27/02/2017,Monday,True,19:15:00,False,,False,,0.23,23:05:00,-0.31,09:40:00,29.25,,False,14:25:00,True,07:50:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
28/02/2017,Tuesday,False,,True,10:40:00,True,12:20:00,0.09,09:30:00,-0.52,12:25:00,33.0,09:30:00,True,06:00:00,True,09:50:00,True,Long,0.0,Broken,Short,0.0,Broken,Short,0.0,Complete
2017-01-03 00:00:00,Wednesday,True,20:20:00,True,18:35:00,False,,1.23,15:50:00,-0.05,18:15:00,68.0,06:10:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Complete,Short,0.0,Complete
2017-02-03 00:00:00,Thursday,False,,True,11:10:00,False,,0.2,08:30:00,-0.49,15:40:00,37.5,08:20:00,True,06:00:00,True,09:35:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2017-03-03 00:00:00,Friday,False,,False,,True,20:00:00,0.28,15:55:00,-0.27,10:30:00,29.25,09:35:00,True,08:00:00,True,10:30:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
2017-06-03 00:00:00,Monday,False,,True,18:30:00,True,10:20:00,0.28,18:00:00,-0.56,10:35:00,35.5,,False,06:00:00,True,09:45:00,True,,,Broken,Short,0.0,Broken,Short,1.0,Broken
2017-07-03 00:00:00,Tuesday,False,,True,18:35:00,False,,0.36,10:30:00,-0.25,15:40:00,32.75,10:20:00,True,10:15:00,True,06:00:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2017-08-03 00:00:00,Wednesday,True,11:00:00,True,09:35:00,True,19:10:00,0.51,11:00:00,-0.3,20:20:00,43.5,09:25:00,True,08:25:00,True,,False,Short,1.0,Broken,Long,1.0,Broken,Long,1.0,Complete
2017-09-03 00:00:00,Thursday,False,,True,09:30:00,False,,0.21,10:05:00,-0.47,14:15:00,36.25,09:45:00,True,08:35:00,True,06:00:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
2017-10-03 00:00:00,Friday,True,18:50:00,False,,False,,0.49,10:00:00,-0.11,13:05:00,32.25,06:15:00,True,12:35:00,True,13:05:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
13/03/2017,Monday,True,15:45:00,True,18:30:00,False,,0.25,15:45:00,-0.19,19:30:00,24.0,09:25:00,True,06:00:00,True,,False,Short,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
